"","validated_id","current_symbol"
"2366","FBgn0035557","CG11353"
"2367","FBgn0035558","CG11357"
"2368","FBgn0035575","CG7509"
"2369","FBgn0035583","hoka"
"2370","FBgn0035587","Gdap1"
"2371","FBgn0035589","CHMP2B"
"2372","FBgn0035600","Cyt-c1"
"2373","FBgn0035601","Uev1A"
"2374","FBgn0035603","Pfdn4"
"2375","FBgn0035611","CG13285"
"2376","FBgn0035619","Alp10"
"2377","FBgn0035620","Alp9"
"2378","FBgn0035630","CG10576"
"2379","FBgn0035631","Txl"
"2380","FBgn0035649","PXo"
"2381","FBgn0035656","CG10479"
"2382","FBgn0035676","ssp6"
"2383","FBgn0035677","CG13293"
"2384","FBgn0035689","CG7376"
"2385","FBgn0035692","Sf3b6"
"2386","FBgn0035695","CG10226"
"2387","FBgn0035699","CG13300"
"2388","FBgn0035708","axed"
"2389","FBgn0035710","SP1173"
"2390","FBgn0035711","CG8519"
"2391","FBgn0035713","velo"
"2392","FBgn0035714","Sbds"
"2393","FBgn0035715","Ist1"
"2394","FBgn0035725","Mis12"
"2395","FBgn0035733","CG8641"
"2396","FBgn0035734","CG14823"
"2397","FBgn0035753","RpL18"
"2398","FBgn0035756","unc-13-4A"
"2399","FBgn0035761","RhoGEF4"
"2400","FBgn0035762","Rint1"
"2401","FBgn0035770","pst"
"2402","FBgn0035771","Sec63"
"2403","FBgn0035777","CG8563"
"2404","FBgn0035793","CG7546"
"2405","FBgn0035806","PGRP-SD"
"2406","FBgn0035811","Mcad"
"2407","FBgn0035812","CG7457"
"2408","FBgn0035815","Snmp2"
"2409","FBgn0035816","CG13685"
"2410","FBgn0035817","CG7409"
"2411","FBgn0035830","CG8209"
"2412","FBgn0035831","Pop4"
"2413","FBgn0035833","CG7565"
"2414","FBgn0035839","CG7550"
"2415","FBgn0035844","CG13676"
"2416","FBgn0035848","Uxs"
"2417","FBgn0035853","UbcE2M"
"2418","FBgn0035868","CG7194"
"2419","FBgn0035870","Gr66a"
"2420","FBgn0035871","BI-1"
"2421","FBgn0035875","Cpr66Cb"
"2422","FBgn0035879","GAPcenA"
"2423","FBgn0035880","Culd"
"2424","FBgn0035888","CG7120"
"2425","FBgn0035896","CG6983"
"2426","FBgn0035900","ZC3H3"
"2427","FBgn0035903","CG6765"
"2428","FBgn0035907","GstO1"
"2429","FBgn0035911","Ivd"
"2430","FBgn0035914","CG6282"
"2431","FBgn0035917","Zasp66"
"2432","FBgn0035922","Pex7"
"2433","FBgn0035923","CG6511"
"2434","FBgn0035934","TrpA1"
"2435","FBgn0035936","Tsp66E"
"2436","FBgn0035942","ValRS-m"
"2437","FBgn0035943","CG5653"
"2438","FBgn0035945","CG5026"
"2439","FBgn0035947","Srp68"
"2440","FBgn0035948","CG5644"
"2441","FBgn0035951","CG5068"
"2442","FBgn0035954","Doc3"
"2443","FBgn0035959","CG4911"
"2444","FBgn0035968","Slc45-1"
"2445","FBgn0035976","PGRP-LC"
"2446","FBgn0035977","PGRP-LF"
"2447","FBgn0035978","UGP"
"2448","FBgn0035982","CG4461"
"2449","FBgn0035985","Cpr67B"
"2450","FBgn0035986","CG4022"
"2451","FBgn0035988","CG3982"
"2452","FBgn0035989","Atat"
"2453","FBgn0035995","CG3529"
"2454","FBgn0035996","CG3448"
"2455","FBgn0036007","path"
"2456","FBgn0036015","CG3088"
"2457","FBgn0036016","CG3306"
"2458","FBgn0036018","CG3335"
"2459","FBgn0036022","CG8329"
"2460","FBgn0036024","CG18180"
"2461","FBgn0036028","Mpped"
"2462","FBgn0036030","Prps"
"2463","FBgn0036035","CG18178"
"2464","FBgn0036043","Ae2"
"2465","FBgn0036046","Ilp2"
"2466","FBgn0036059","nudE"
"2467","FBgn0036062","CG6685"
"2468","FBgn0036094","CG14153"
"2469","FBgn0036104","CG6418"
"2470","FBgn0036106","CG6409"
"2471","FBgn0036111","Aps"
"2472","FBgn0036116","CG7888"
"2473","FBgn0036124","Noc1"
"2474","FBgn0036126","Irbp18"
"2475","FBgn0036133","emei"
"2476","FBgn0036134","FoxK"
"2477","FBgn0036144","GlcAT-P"
"2478","FBgn0036145","CG7607"
"2479","FBgn0036146","nkt"
"2480","FBgn0036150","Ir68a"
"2481","FBgn0036152","Dyro"
"2482","FBgn0036165","chrb"
"2483","FBgn0036181","Muc68Ca"
"2484","FBgn0036183","CG6083"
"2485","FBgn0036187","RIOK1"
"2486","FBgn0036194","Dph1"
"2487","FBgn0036196","CG11658"
"2488","FBgn0036199","Bmcp"
"2489","FBgn0036202","loaf"
"2490","FBgn0036205","CG14131"
"2491","FBgn0036211","CG5946"
"2492","FBgn0036213","RpL10Ab"
"2493","FBgn0036225","CG5883"
"2494","FBgn0036237","viaf"
"2495","FBgn0036258","eIF3l"
"2496","FBgn0036259","CG9760"
"2497","FBgn0036260","Rh7"
"2498","FBgn0036262","Miox"
"2499","FBgn0036272","Sms"
"2500","FBgn0036273","INPP5E"
"2501","FBgn0036289","CG10657"
"2502","FBgn0036290","CG10638"
"2503","FBgn0036294","CG10654"
"2504","FBgn0036299","Tsf2"
"2505","FBgn0036301","CG4069"
"2506","FBgn0036302","sowah"
"2507","FBgn0036305","CG10984"
"2508","FBgn0036311","CG17666"
"2509","FBgn0036316","nebu"
"2510","FBgn0036317","CG10948"
"2511","FBgn0036318","Wbp2"
"2512","FBgn0036319","Ent3"
"2513","FBgn0036324","CG12520"
"2514","FBgn0036333","MICAL-like"
"2515","FBgn0036334","CG11267"
"2516","FBgn0036337","Adk2"
"2517","FBgn0036354","Poc1"
"2518","FBgn0036359","CG14105"
"2519","FBgn0036360","CG10713"
"2520","FBgn0036365","cmb"
"2521","FBgn0036369","CG10089"
"2522","FBgn0036372","Abp1"
"2523","FBgn0036373","Tgi"
"2524","FBgn0036376","Liprin-β"
"2525","FBgn0036380","CG8757"
"2526","FBgn0036381","CG8745"
"2527","FBgn0036389","ssp2"
"2528","FBgn0036391","CG17364"
"2529","FBgn0036410","CG8100"
"2530","FBgn0036417","CG7906"
"2531","FBgn0036428","Gbs-70E"
"2532","FBgn0036433","CG9628"
"2533","FBgn0036436","CG4914"
"2534","FBgn0036448","mop"
"2535","FBgn0036449","bmm"
"2536","FBgn0036454","CG17839"
"2537","FBgn0036460","CG5114"
"2538","FBgn0036474","Or71a"
"2539","FBgn0036476","sstn"
"2540","FBgn0036480","Cep135"
"2541","FBgn0036481","CG16959"
"2542","FBgn0036485","FucTA"
"2543","FBgn0036487","Prp31"
"2544","FBgn0036488","CG6878"
"2545","FBgn0036493","CG7255"
"2546","FBgn0036494","Toll-6"
"2547","FBgn0036501","CG7272"
"2548","FBgn0036514","CG12301"
"2549","FBgn0036515","AIMP2"
"2550","FBgn0036529","Pgant8"
"2551","FBgn0036537","CG18081"
"2552","FBgn0036544","sff"
"2553","FBgn0036547","CG17032"
"2554","FBgn0036549","CG10516"
"2555","FBgn0036550","CG17026"
"2556","FBgn0036551","CG17029"
"2557","FBgn0036553","CG17027"
"2558","FBgn0036566","ClC-c"
"2559","FBgn0036576","CG5151"
"2560","FBgn0036579","Tmx3"
"2561","FBgn0036581","MED10"
"2562","FBgn0036585","CG13071"
"2563","FBgn0036589","CG13067"
"2564","FBgn0036600","CG13043"
"2565","FBgn0036605","CG13041"
"2566","FBgn0036612","CG4998"
"2567","FBgn0036619","Cpr72Ec"
"2568","FBgn0036621","roq"
"2569","FBgn0036622","Agpat4"
"2570","FBgn0036624","RAF2"
"2571","FBgn0036627","Gagr"
"2572","FBgn0036643","Syx8"
"2573","FBgn0036656","CG13026"
"2574","FBgn0036659","CG9701"
"2575","FBgn0036661","CG9705"
"2576","FBgn0036665","CG13024"
"2577","FBgn0036666","TSG101"
"2578","FBgn0036677","CG13023"
"2579","FBgn0036679","CG13022"
"2580","FBgn0036685","Ccdc6"
"2581","FBgn0036686","CG7728"
"2582","FBgn0036688","Fit2"
"2583","FBgn0036697","rogdi"
"2584","FBgn0036698","CG7724"
"2585","FBgn0036702","Afg3l2"
"2586","FBgn0036713","Mip"
"2587","FBgn0036715","Cad74A"
"2588","FBgn0036726","QIL1"
"2589","FBgn0036727","SecCl"
"2590","FBgn0036728","UQCR-Q"
"2591","FBgn0036732","Oatp74D"
"2592","FBgn0036734","CG7564"
"2593","FBgn0036735","Edc3"
"2594","FBgn0036740","Vps60"
"2595","FBgn0036741","anchor"
"2596","FBgn0036746","Crtc"
"2597","FBgn0036752","Adgf-A"
"2598","FBgn0036756","Cln3"
"2599","FBgn0036757","Ir75a"
"2600","FBgn0289579","Dld"
"2601","FBgn0036763","TrpRS-m"
"2602","FBgn0036764","CG5535"
"2603","FBgn0036765","CG7408"
"2604","FBgn0036768","CG7402"
"2605","FBgn0036769","Tsp74F"
"2606","FBgn0036771","Wdr92"
"2607","FBgn0036778","Cyp312a1"
"2608","FBgn0036787","CG4306"
"2609","FBgn0036789","AstC-R2"
"2610","FBgn0036790","AstC-R1"
"2611","FBgn0036801","MYPT-75D"
"2612","FBgn0036805","Chmp1"
"2613","FBgn0036806","Cyp12c1"
"2614","FBgn0036816","Indy"
"2615","FBgn0036821","CG3961"
"2616","FBgn0036824","CG3902"
"2617","FBgn0036825","RpL26"
"2618","FBgn0036828","Prp6"
"2619","FBgn0036834","CG6836"
"2620","FBgn0036836","CG11619"
"2621","FBgn0036837","CG18135"
"2622","FBgn0036842","Ugt316A1"
"2623","FBgn0036843","Sfxn2"
"2624","FBgn0036844","Mkp3"
"2625","FBgn0036848","Naxd"
"2626","FBgn0036862","Gbs-76A"
"2627","FBgn0036876","CG9451"
"2628","FBgn0036877","CG9452"
"2629","FBgn0036879","Cpr76Bb"
"2630","FBgn0036880","Cpr76Bc"
"2631","FBgn0036881","Cpr76Bd"
"2632","FBgn0036882","Dred"
"2633","FBgn0036886","CG9300"
"2634","FBgn0036887","CG9231"
"2635","FBgn0036888","CG9330"
"2636","FBgn0036890","CG9368"
"2637","FBgn0036891","CG9372"
"2638","FBgn0036893","PIG-F"
"2639","FBgn0036896","wnd"
"2640","FBgn0036899","tey"
"2641","FBgn0036910","Cyp305a1"
"2642","FBgn0036913","Usp32"
"2643","FBgn0036919","Grasp65"
"2644","FBgn0036920","CG8004"
"2645","FBgn0036921","RhoGDI"
"2646","FBgn0036926","CG7646"
"2647","FBgn0036927","Gabat"
"2648","FBgn0036928","Tom20"
"2649","FBgn0036945","Ssk"
"2650","FBgn0036967","SCCRO4"
"2651","FBgn0036970","Spn77Bc"
"2652","FBgn0036975","CG5618"
"2653","FBgn0036984","CG13248"
"2654","FBgn0036985","zye"
"2655","FBgn0036986","CG5282"
"2656","FBgn0036995","atk"
"2657","FBgn0036996","mag"
"2658","FBgn0036997","Tdh"
"2659","FBgn0037000","ZnT77C"
"2660","FBgn0037007","BNIP3"
"2661","FBgn0037011","Nubp2"
"2662","FBgn0037015","cmpy"
"2663","FBgn0037016","CG13252"
"2664","FBgn0037020","Pex14"
"2665","FBgn0037021","Pcif1"
"2666","FBgn0037024","tzn"
"2667","FBgn0037027","HIPP1"
"2668","FBgn0037028","CG3618"
"2669","FBgn0037051","CG10565"
"2670","FBgn0037057","CG10512"
"2671","FBgn0037060","CG10508"
"2672","FBgn0037063","CG9391"
"2673","FBgn0037070","CG11309"
"2674","FBgn0037071","CG7632"
"2675","FBgn0037073","Tsr1"
"2676","FBgn0037081","barc"
"2677","FBgn0037082","CG5664"
"2678","FBgn0037084","Syx6"
"2679","FBgn0037090","Est-Q"
"2680","FBgn0037092","M6"
"2681","FBgn0037098","Wnk"
"2682","FBgn0037102","CRIF"
"2683","FBgn0037107","CG7166"
"2684","FBgn0037108","Alg11"
"2685","FBgn0037120","CG11247"
"2686","FBgn0037126","CG14567"
"2687","FBgn0037134","CG7407"
"2688","FBgn0037135","eIF2A"
"2689","FBgn0037137","Nopp140"
"2690","FBgn0037138","P5CDh1"
"2691","FBgn0037141","PolH"
"2692","FBgn0037142","CG14562"
"2693","FBgn0037144","CG7458"
"2694","FBgn0037146","P5CS"
"2695","FBgn0037151","CG7130"
"2696","FBgn0037153","olf413"
"2697","FBgn0037163","laza"
"2698","FBgn0037166","CG11426"
"2699","FBgn0037167","CG11425"
"2700","FBgn0037174","Jhbp6"
"2701","FBgn0037186","CG11241"
"2702","FBgn0037188","CG7369"
"2703","FBgn0037203","slif"
"2704","FBgn0037207","Mes2"
"2705","FBgn0037215","β-Man"
"2706","FBgn0037217","CG14636"
"2707","FBgn0037218","aux"
"2708","FBgn0037222","CG14642"
"2709","FBgn0037225","TwdlG"
"2710","FBgn0037230","Nepl11"
"2711","FBgn0037238","CG1090"
"2712","FBgn0037239","Sfxn1-3"
"2713","FBgn0037240","Cont"
"2714","FBgn0037248","srl"
"2715","FBgn0037252","CG14650"
"2716","FBgn0037255","Fip1"
"2717","FBgn0037270","eIF3f1"
"2718","FBgn0037282","CG14657"
"2719","FBgn0037288","Jhbp3"
"2720","FBgn0037290","Jhbp1"
"2721","FBgn0037292","plh"
"2722","FBgn0037293","RabGGTa"
"2723","FBgn0037312","CG11999"
"2724","FBgn0037313","CG1161"
"2725","FBgn0037326","CG14669"
"2726","FBgn0037327","PEK"
"2727","FBgn0037328","RpL35A"
"2728","FBgn0037332","Hcs"
"2729","FBgn0037341","CG12746"
"2730","FBgn0037342","CG2931"
"2731","FBgn0037350","Dph4"
"2732","FBgn0037351","RpL13A"
"2733","FBgn0037354","CG12171"
"2734","FBgn0037358","elm"
"2735","FBgn0037360","CG2182"
"2736","FBgn0037363","Atg17"
"2737","FBgn0037370","CG1236"
"2738","FBgn0037374","jagn"
"2739","FBgn0037375","kat-60L1"
"2740","FBgn0037383","Sec20"
"2741","FBgn0037387","CG1213"
"2742","FBgn0037396","CtsL3"
"2743","FBgn0037409","Osi24"
"2744","FBgn0037433","CG17919"
"2745","FBgn0037439","CG10286"
"2746","FBgn0037440","CRAT"
"2747","FBgn0037443","Dmtn"
"2748","FBgn0037447","Neurochondrin"
"2749","FBgn0037454","CG1137"
"2750","FBgn0037466","CG1965"
"2751","FBgn0037469","Dpck"
"2752","FBgn0037472","CG10098"
"2753","FBgn0037475","Fer1"
"2754","FBgn0037481","MAGE"
"2755","FBgn0037489","Noc3"
"2756","FBgn0037492","Dtwd2"
"2757","FBgn0037513","pyd3"
"2758","FBgn0037515","Sp7"
"2759","FBgn0037521","CG2993"
"2760","FBgn0037525","CG17816"
"2761","FBgn0037529","mRpS9"
"2762","FBgn0037531","CG10445"
"2763","FBgn0037533","CD98hc"
"2764","FBgn0037534","Elovl7"
"2765","FBgn0037537","CG2767"
"2766","FBgn0037540","Pbp95"
"2767","FBgn0037541","Heatr5"
"2768","FBgn0037546","mAChR-B"
"2769","FBgn0037547","CG7910"
"2770","FBgn0037548","CG7900"
"2771","FBgn0037552","CG7800"
"2772","FBgn0037554","PolI"
"2773","FBgn0037555","Ada2b"
"2774","FBgn0037556","CG9636"
"2775","FBgn0037578","PNKP"
"2776","FBgn0037603","Sys1"
"2777","FBgn0037606","CG8032"
"2778","FBgn0037613","Cks85A"
"2779","FBgn0037624","Nasp"
"2780","FBgn0037632","CCT7"
"2781","FBgn0037633","CG9839"
"2782","FBgn0037635","CG9837"
"2783","FBgn0037637","IscU"
"2784","FBgn0037643","ScsβA"
"2785","FBgn0037647","RagA-B"
"2786","FBgn0037653","Iru"
"2787","FBgn0037659","Kdm2"
"2788","FBgn0037660","beag"
"2789","FBgn0037671","ATP6AP2"
"2790","FBgn0037676","CG8861"
"2791","FBgn0037680","pasi2"
"2792","FBgn0037683","CG18473"
"2793","FBgn0037686","RpL34b"
"2794","FBgn0037687","CG8132"
"2795","FBgn0037688","CG9356"
"2796","FBgn0037689","CG8135"
"2797","FBgn0037690","Task7"
"2798","FBgn0037698","CG16779"
"2799","FBgn0037703","Kdm3"
"2800","FBgn0037709","Bckdha"
"2801","FBgn0037710","CG9393"
"2802","FBgn0037712","CG16789"
"2803","FBgn0037714","CG9396"
"2804","FBgn0037715","CG9399"
"2805","FBgn0037717","CG8301"
"2806","FBgn0037720","CG8312"
"2807","FBgn0037721","CG9427"
"2808","FBgn0037723","SpdS"
"2809","FBgn0287844","Dhc1"
"2810","FBgn0037727","Nepl12"
"2811","FBgn0037736","side-VII"
"2812","FBgn0037746","CG8478"
"2813","FBgn0037747","Naa80"
"2814","FBgn0037749","CG9471"
"2815","FBgn0037750","Whamy"
"2816","FBgn0037751","topi"
"2817","FBgn0037754","CG8500"
"2818","FBgn0037756","CG8507"
"2819","FBgn0037758","CG9467"
"2820","FBgn0037759","CG8526"
"2821","FBgn0037770","Art4"
"2822","FBgn0037778","mtTFB2"
"2823","FBgn0037780","ohgt"
"2824","FBgn0037788","CAH7"
"2825","FBgn0037794","CG6254"
"2826","FBgn0037796","CG12814"
"2827","FBgn0037801","Gldc"
"2828","FBgn0037807","CG6293"
"2829","FBgn0037818","CG6465"
"2830","FBgn0037835","CG14687"
"2831","FBgn0037837","CG14693"
"2832","FBgn0037841","CG4565"
"2833","FBgn0037843","CG4511"
"2834","FBgn0037844","CG4570"
"2835","FBgn0037845","CG14694"
"2836","FBgn0037846","CG6574"
"2837","FBgn0037848","Tsp86D"
"2838","FBgn0037849","CG4596"
"2839","FBgn0037850","CG14695"
"2840","FBgn0037852","Tpc1"
"2841","FBgn0037873","SdhC"
"2842","FBgn0037874","Tctp"
"2843","FBgn0037875","ZnT86D"
"2844","FBgn0037879","scpr-C"
"2845","FBgn0037882","CG17187"
"2846","FBgn0037883","Dph3"
"2847","FBgn0037884","Arfip"
"2848","FBgn0037889","scpr-A"
"2849","FBgn0037890","CG17734"
"2850","FBgn0037894","Ipo9"
"2851","FBgn0037896","ninaG"
"2852","FBgn0037899","RpL24-like"
"2853","FBgn0037902","CG5281"
"2854","FBgn0037906","PGRP-LB"
"2855","FBgn0037908","dpr5"
"2856","FBgn0037911","CG10898"
"2857","FBgn0037913","fabp"
"2858","FBgn0037917","wkd"
"2859","FBgn0037918","CG6791"
"2860","FBgn0037923","CG6813"
"2861","FBgn0037924","CG14712"
"2862","FBgn0037926","Elp1"
"2863","FBgn0037930","CG14715"
"2864","FBgn0037934","CG6830"
"2865","FBgn0037939","CG14718"
"2866","FBgn0037943","CG14722"
"2867","FBgn0037944","CG6923"
"2868","FBgn0037949","prd1"
"2869","FBgn0037950","HisCl1"
"2870","FBgn0037955","Kyat"
"2871","FBgn0037956","CG6959"
"2872","FBgn0037963","Cad87A"
"2873","FBgn0037973","CG18547"
"2874","FBgn0037975","CG3397"
"2875","FBgn0037978","KLHL18"
"2876","FBgn0037989","ATP8B"
"2877","FBgn0037993","dpr15"
"2878","FBgn0037997","CG14742"
"2879","FBgn0038001","CG17404"
"2880","FBgn0038002","CG12256"
"2881","FBgn0038013","CG10038"
"2882","FBgn0038017","CG4115"
"2883","FBgn0038020","GstD9"
"2884","FBgn0038032","CG10096"
"2885","FBgn0038042","Scgβ"
"2886","FBgn0038046","CG5641"
"2887","FBgn0038055","trus"
"2888","FBgn0038071","Dtg"
"2889","FBgn0038072","CG6225"
"2890","FBgn0038074","Gnmt"
"2891","FBgn0038084","beat-Vc"
"2892","FBgn0038087","beat-Va"
"2893","FBgn0038088","CG10126"
"2894","FBgn0038092","beat-Vb"
"2895","FBgn0038098","CG7381"
"2896","FBgn0038106","CG7488"
"2897","FBgn0038113","CG11668"
"2898","FBgn0038115","CG7966"
"2899","FBgn0038126","CG8483"
"2900","FBgn0038129","TBC1D5"
"2901","FBgn0038130","CG8630"
"2902","FBgn0038142","CheA87a"
"2903","FBgn0038143","CG9813"
"2904","FBgn0038145","Droj2"
"2905","FBgn0038146","CG9799"
"2906","FBgn0038160","CG9759"
"2907","FBgn0038165","Task6"
"2908","FBgn0038168","omd"
"2909","FBgn0038172","Adgf-D"
"2910","FBgn0038173","Adgf-C"
"2911","FBgn0038179","CG9312"
"2912","FBgn0038181","CG9297"
"2913","FBgn0038183","CG9286"
"2914","FBgn0038194","Cyp6d5"
"2915","FBgn0038197","foxo"
"2916","FBgn0038198","Npc2b"
"2917","FBgn0038202","CG12402"
"2918","FBgn0038207","CG14356"
"2919","FBgn0038211","CG9649"
"2920","FBgn0038214","CG9616"
"2921","FBgn0038223","Afti"
"2922","FBgn0038224","ATPsynE"
"2923","FBgn0038236","Cyp313a1"
"2924","FBgn0038237","Pde6"
"2925","FBgn0038243","CG8066"
"2926","FBgn0038247","Cad88C"
"2927","FBgn0038250","CG3505"
"2928","FBgn0038256","CG7530"
"2929","FBgn0038277","RpS5b"
"2930","FBgn0038279","Sdr"
"2931","FBgn0038290","CG6912"
"2932","FBgn0038291","CG3984"
"2933","FBgn0038294","Mf"
"2934","FBgn0038295","Gyc88E"
"2935","FBgn0038299","Spn88Eb"
"2936","FBgn0038304","CG12241"
"2937","FBgn0038306","Art3"
"2938","FBgn0038307","mRpS10"
"2939","FBgn0038311","CG14864"
"2940","FBgn0038324","Tmtc4"
"2941","FBgn0038344","obe"
"2942","FBgn0038349","AOX3"
"2943","FBgn0038353","CG5399"
"2944","FBgn0038354","CG5404"
"2945","FBgn0038366","CG4576"
"2946","FBgn0038376","Hmt-1"
"2947","FBgn0038381","EndoU"
"2948","FBgn0038388","CG4287"
"2949","FBgn0038390","Rbf2"
"2950","FBgn0038398","sxe2"
"2951","FBgn0038401","CG5916"
"2952","FBgn0038402","Fer2"
"2953","FBgn0038404","CG8925"
"2954","FBgn0038405","CG8927"
"2955","FBgn0038407","CG6126"
"2956","FBgn0038412","Zip89B"
"2957","FBgn0038419","CG14879"
"2958","FBgn0038421","CG17931"
"2959","FBgn0038422","js"
"2960","FBgn0038447","CG14892"
"2961","FBgn0038449","CG17562"
"2962","FBgn0038450","CG17560"
"2963","FBgn0038453","Arl6IP1"
"2964","FBgn0038455","CG14907"
"2965","FBgn0038460","CG18622"
"2966","FBgn0038461","EMC2B"
"2967","FBgn0038465","Irc"
"2968","FBgn0038466","CG8907"
"2969","FBgn0038467","Adsl"
"2970","FBgn0038470","CG18213"
"2971","FBgn0038473","Ns1"
"2972","FBgn0038474","mRpS11"
"2973","FBgn0038475","Keap1"
"2974","FBgn0038476","kuk"
"2975","FBgn0038488","m-cup"
"2976","FBgn0038491","CG5292"
"2977","FBgn0038494","beat-IIb"
"2978","FBgn0038498","beat-IIa"
"2979","FBgn0038499","Brf"
"2980","FBgn0038504","Sur-8"
"2981","FBgn0038516","P5cr-2"
"2982","FBgn0038525","CG14329"
"2983","FBgn0038530","AttD"
"2984","FBgn0038533","CG7523"
"2985","FBgn0038535","alt"
"2986","FBgn0038552","Alg1"
"2987","FBgn0038569","CG7218"
"2988","FBgn0038570","Prx5"
"2989","FBgn0038575","CG7208"
"2990","FBgn0038581","CG14314"
"2991","FBgn0038585","Non3"
"2992","FBgn0038589","CG18598"
"2993","FBgn0038596","CG14312"
"2994","FBgn0038597","CG8064"
"2995","FBgn0038601","Polr1E"
"2996","FBgn0038610","CG7675"
"2997","FBgn0038612","cona"
"2998","FBgn0038629","CG14304"
"2999","FBgn0038632","CG14301"
"3000","FBgn0038641","ChT"
"3001","FBgn0038652","CG7720"
"3002","FBgn0038653","Octα2R"
"3003","FBgn0038654","CG14298"
"3004","FBgn0038659","EndoA"
"3005","FBgn0038660","Sgsh"
"3006","FBgn0038665","euc"
"3007","FBgn0038674","CG14285"
"3008","FBgn0038681","Cyp12a4"
"3009","FBgn0038686","CG5555"
"3010","FBgn0038693","unc79"
"3011","FBgn0038721","subdued"
"3012","FBgn0038722","Nup58"
"3013","FBgn0038733","Acsx3"
"3014","FBgn0038734","Acsx4"
"3015","FBgn0038735","MICU3"
"3016","FBgn0038742","Arc42"
"3017","FBgn0038744","CG4733"
"3018","FBgn0038746","Surf6"
"3019","FBgn0038747","RhoGAP92B"
"3020","FBgn0038749","Xport-A"
"3021","FBgn0038752","CG4462"
"3022","FBgn0038755","Hs6st"
"3023","FBgn0038761","CG17190"
"3024","FBgn0038774","CG5023"
"3025","FBgn0038787","Sag1"
"3026","FBgn0038795","Tmlh"
"3027","FBgn0038799","MFS9"
"3028","FBgn0038803","CG5191"
"3029","FBgn0038809","CG16953"
"3030","FBgn0038810","Srp72"
"3031","FBgn0038815","CG5466"
"3032","FBgn0038816","Lrrk"
"3033","FBgn0038818","Nep4"
"3034","FBgn0038820","CG4000"
"3035","FBgn0038821","CG17267"
"3036","FBgn0038827","Fancd2"
"3037","FBgn0038828","CG17270"
"3038","FBgn0038829","CG17271"
"3039","FBgn0038832","CG15695"
"3040","FBgn0038834","RpS30"
"3041","FBgn0038837","KaiR1D"
"3042","FBgn0038839","Ktl"
"3043","FBgn0038853","RhoGAP93B"
"3044","FBgn0038854","CG7044"
"3045","FBgn0038858","CG5793"
"3046","FBgn0038862","Usp8"
"3047","FBgn0038865","cDIP"
"3048","FBgn0038868","Ddrgk1"
"3049","FBgn0038869","Smyd5"
"3050","FBgn0038877","CG3308"
"3051","FBgn0038880","SIFaR"
"3052","FBgn0038881","aus"
"3053","FBgn0038890","sp3"
"3054","FBgn0289108","Archease"
"3055","FBgn0038897","CG5849"
"3056","FBgn0038903","Polr1H"
"3057","FBgn0038912","CG6656"
"3058","FBgn0038916","dnd"
"3059","FBgn0038922","Idh3b"
"3060","FBgn0038925","Cchl"
"3061","FBgn0038926","CG13409"
"3062","FBgn0038929","CG13408"
"3063","FBgn0038930","BomT3"
"3064","FBgn0038938","CG7084"
"3065","FBgn0038946","rdhB"
"3066","FBgn0038947","Sar1"
"3067","FBgn0038948","JMJD6"
"3068","FBgn0038950","CG5382"
"3069","FBgn0038951","Polr3F"
"3070","FBgn0038953","CG18596"
"3071","FBgn0038957","CG7059"
"3072","FBgn0038959","CG13856"
"3073","FBgn0038964","Nop56"
"3074","FBgn0038966","pinta"
"3075","FBgn0038968","CG12499"
"3076","FBgn0038972","CG7054"
"3077","FBgn0038975","Nrx-1"
"3078","FBgn0038977","CG5376"
"3079","FBgn0038980","Octβ1R"
"3080","FBgn0038981","CG5346"
"3081","FBgn0038989","CG6937"
"3082","FBgn0039017","CG6985"
"3083","FBgn0039022","Nepl13"
"3084","FBgn0039023","Nepl14"
"3085","FBgn0039024","Nepl15"
"3086","FBgn0039031","Gbp3"
"3087","FBgn0039040","CG13833"
"3088","FBgn0039054","Cow"
"3089","FBgn0039056","CenB1A"
"3090","FBgn0039066","EloA"
"3091","FBgn0039073","CG4408"
"3092","FBgn0039078","CG4374"
"3093","FBgn0039081","Irk2"
"3094","FBgn0039083","CG10177"
"3095","FBgn0289745","Est17"
"3096","FBgn0039089","beat-IV"
"3097","FBgn0039094","CG10184"
"3098","FBgn0039099","GILT2"
"3099","FBgn0039102","SPE"
"3100","FBgn0039109","CG10365"
"3101","FBgn0039112","SdhD"
"3102","FBgn0039115","CG10214"
"3103","FBgn0039120","Nup98-96"
"3104","FBgn0039131","CG12268"
"3105","FBgn0039132","AP-1σ"
"3106","FBgn0039135","CG13603"
"3107","FBgn0039136","CG5902"
"3108","FBgn0039145","CG6000"
"3109","FBgn0039149","CG18428"
"3110","FBgn0039152","Root"
"3111","FBgn0039154","Npc2f"
"3112","FBgn0039155","Kal1"
"3113","FBgn0039156","CG6178"
"3114","FBgn0039157","Myo95E"
"3115","FBgn0039161","CG13606"
"3116","FBgn0039172","Spase22-23"
"3117","FBgn0039178","CG6356"
"3118","FBgn0039183","Dis3"
"3119","FBgn0039187","CG6454"
"3120","FBgn0039197","CG17780"
"3121","FBgn0039203","Jhbp12"
"3122","FBgn0039204","CG6607"
"3123","FBgn0039209","REPTOR"
"3124","FBgn0039213","atl"
"3125","FBgn0039219","CG13630"
"3126","FBgn0039223","CG5805"
"3127","FBgn0039226","Ude"
"3128","FBgn0039229","Saf-B"
"3129","FBgn0039232","sosie"
"3130","FBgn0039233","CG7006"
