,validated_id,current_symbol,Official_ID,First_Author,Year,PMID,website_address
7064,FBgn0030091,CG7065,LinearDown-4,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7065,FBgn0030653,CG7860,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7066,FBgn0014029,Septin2,LinearUp-8,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7067,FBgn0038180,Cht5,LinearUp-2,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7068,FBgn0036735,Edc3,LinearUp-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7069,FBgn0030660,CG8097,LinearUp-8,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7070,FBgn0033138,Tsp42Eq,Complex-11,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7071,FBgn0035589,CHMP2B,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7072,FBgn0263598,Vha68-2,LinearUp-7,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7073,FBgn0033665,Zip48C,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7074,FBgn0038181,CG9297,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7075,FBgn0085453,Mthfs,Complex-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7076,FBgn0032170,CG4658,Complex-8,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7077,FBgn0050154,CG30154,LinearUp-8,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7078,FBgn0263601,mib1,Complex-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7079,FBgn0033673,CG8298,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7080,FBgn0039109,CG10365,LinearUp-8,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7081,FBgn0032178,Spn31A,LinearDown-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7082,FBgn0085475,CG34446,LinearDown-4,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7083,FBgn0035082,CG2811,LinearUp-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7084,FBgn0053474,Pex11g,LinearUp-2,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7085,FBgn0034527,CG9945,LinearUp-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7086,FBgn0005670,Cyp4d1,Complex-9,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7087,FBgn0050185,AIMP3,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7088,FBgn0027780,Aasdh,LinearDown-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7089,FBgn0050203,CG30203,LinearUp-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7090,FBgn0030157,CG1468,LinearUp-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7091,FBgn0005672,spi,LinearUp-2,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7092,FBgn0027785,NP15.6,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7093,FBgn0039622,eIF4E6,LinearUp-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7094,FBgn0032205,CG4957,LinearDown-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7095,FBgn0005775,Con,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7096,FBgn0038686,CG5555,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7097,FBgn0032208,Ufd4,Complex-12,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7098,FBgn0050285,BaraC,LinearDown-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7099,FBgn0259834,out,Complex-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7100,FBgn0032213,Sph35,LinearUp-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7101,FBgn0033705,CG13168,LinearDown-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7102,FBgn0033199,ima,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7103,FBgn0036767,CG16775,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7104,FBgn0259878,Fs,LinearUp-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7105,FBgn0027836,Gtpbp1,LinearUp-7,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7106,FBgn0039629,CG11842,LinearUp-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7107,FBgn0027843,CAH2,LinearUp-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7108,FBgn0036769,Tsp74F,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7109,FBgn0050296,RIC-3,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7110,FBgn0040318,HGTX,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7111,FBgn0027866,CG9776,LinearDown-4,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7112,FBgn0033725,Cpr49Ac,LinearUp-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7113,FBgn0035649,PXo,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7114,FBgn0030717,Slc25A46a,LinearDown-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7115,FBgn0039637,Ctl2,LinearUp-8,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7116,FBgn0035101,p130CAS,LinearDown-4,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7117,FBgn0010039,GstD3,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7118,FBgn0000536,eas,Complex-11,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7119,FBgn0033728,Cpr49Ae,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7120,FBgn0030719,eIF5,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7121,FBgn0033730,Cpr49Ag,Complex-12,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7122,FBgn0038237,Pde6,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7123,FBgn0000542,ec,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7124,FBgn0032243,Klp31E,LinearUp-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7125,FBgn0019686,lok,Complex-10,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7126,FBgn0035121,Tudor-SN,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7127,FBgn0033735,Dera,Complex-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7128,FBgn0263997,CG43740,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7129,FBgn0027948,msps,LinearDown-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7130,FBgn0086365,Orct2,Complex-12,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7131,FBgn0050384,CG30384,Complex-11,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7132,FBgn0000557,eEF1α2,LinearDown-4,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7133,FBgn0264000,GluRIB,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7134,FBgn0033740,dgt5,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7135,FBgn0035124,ttm2,Complex-13,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7136,FBgn0086370,sra,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7137,FBgn0010078,RpL23,LinearUp-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7138,FBgn0050419,CG30419,LinearDown-4,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7139,FBgn0019940,Rh6,LinearUp-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7140,FBgn0264002,MsR2,LinearDown-4,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7141,FBgn0000565,MsrA,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7142,FBgn0019952,Orct,LinearDown-4,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7143,FBgn0028342,ATPsynδ,Complex-12,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7144,FBgn0036818,CG14074,LinearDown-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7145,FBgn0002873,mud,LinearUp-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7146,FBgn0037328,RpL35A,LinearUp-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7147,FBgn0034629,Acox57D-d,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7148,FBgn0030244,CG2157,LinearUp-8,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7149,FBgn0034636,twz,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7150,FBgn0262035,CG42846,LinearUp-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7151,FBgn0019982,Gs1l,Complex-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7152,FBgn0037818,CG6465,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7153,FBgn0031834,CG13766,LinearDown-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7154,FBgn0020235,ATPsynγ,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7155,FBgn0039203,Jhbp12,LinearUp-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7156,FBgn0031836,CG11050,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7157,FBgn0086656,shrb,LinearUp-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7158,FBgn0039688,Kul,Complex-14,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7159,FBgn0010197,Gyc32E,LinearUp-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7160,FBgn0035154,hiro,Complex-7,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7161,FBgn0035155,RabX6,LinearDown-2,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7162,FBgn0038787,Sag1,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7163,FBgn0050499,Rpe,Complex-10,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7164,FBgn0032282,CG7299,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7165,FBgn0030260,CG1537,Complex-12,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7166,FBgn0036843,Sfxn2,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7167,FBgn0039713,RpS8,LinearUp-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7168,FBgn0004240,DptA,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7169,FBgn0000636,Fas3,Complex-8,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7170,FBgn0010215,α-Cat,LinearDown-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7171,FBgn0030778,CG4678,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7172,FBgn0029718,mRpL30,LinearDown-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7173,FBgn0058198,CG40198,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7174,FBgn0036862,Gbs-76A,LinearDown-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7175,FBgn0033778,Balat,LinearUp-8,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7176,FBgn0030790,CG4768,LinearUp-7,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7177,FBgn0051030,VhaAC45RP,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7178,FBgn0030791,CG9132,LinearDown-4,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7179,FBgn0030792,CG4789,LinearUp-2,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7180,FBgn0038299,Spn88Eb,LinearUp-8,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7181,FBgn0039723,CG15522,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7182,FBgn0264541,CG43920,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7183,FBgn0086707,ncm,LinearUp-7,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7184,FBgn0020278,loco,LinearUp-2,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7185,FBgn0038306,Art3,LinearUp-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7186,FBgn0028426,RNaseZ,LinearUp-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7187,FBgn0020294,ko,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7188,FBgn0026619,Taz,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7189,FBgn0039238,CG7016,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7190,FBgn0010226,GstS1,Complex-12,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7191,FBgn0000810,fs(1)K10,LinearDown-4,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7192,FBgn0000996,dup,LinearDown-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7193,FBgn0020304,drongo,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7194,FBgn0036888,CG9330,LinearDown-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7195,FBgn0035199,tfc,Complex-12,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7196,FBgn0038320,Cyfip,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7197,FBgn0024733,RpL10,LinearUp-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7198,FBgn0032834,CG13965,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7199,FBgn0030305,Uba5,LinearUp-7,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7200,FBgn0036341,Syx13,LinearUp-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7201,FBgn0033817,GstE14,Complex-12,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7202,FBgn0035207,Herc4,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7203,FBgn0038344,obe,LinearUp-8,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7204,FBgn0264748,CG44006,LinearDown-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7205,FBgn0001092,Gapdh2,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7206,FBgn0034262,swi2,LinearDown-4,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7207,FBgn0035831,Pop4,LinearUp-2,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7208,FBgn0034269,Hyccin,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7209,FBgn0264776,CG44014,LinearUp-8,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7210,FBgn0033821,CG10799,LinearUp-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7211,FBgn0260750,Mulk,LinearDown-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7212,FBgn0063492,GstE8,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7213,FBgn0033827,CG17047,LinearUp-2,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7214,FBgn0015279,Pi3K92E,LinearUp-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7215,FBgn0010265,RpS13,Complex-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7216,FBgn0262524,ver,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7217,FBgn0001112,Gld,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7218,FBgn0086909,Hykk,LinearDown-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7219,FBgn0036369,CG10089,LinearDown-4,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7220,FBgn0015295,Shark,Complex-8,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7221,FBgn0052423,shep,LinearDown-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7222,FBgn0036376,Liprin-β,LinearUp-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7223,FBgn0262532,CR43086,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7224,FBgn0035251,Vta1,LinearUp-7,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7225,FBgn0030318,rho-4,LinearUp-8,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7226,FBgn0001128,Gpdh1,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7227,FBgn0000038,nAChRβ1,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7228,FBgn0003137,Ppn,LinearUp-2,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7229,FBgn0043841,vir-1,LinearUp-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7230,FBgn0001134,Grd,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7231,FBgn0010316,dap,Complex-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7232,FBgn0020415,Idgf2,LinearUp-8,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7233,FBgn0063667,meep,Complex-2,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7234,FBgn0035266,Gk2,LinearDown-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7235,FBgn0039790,CG2246,LinearDown-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7236,FBgn0003149,Prm,Complex-12,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7237,FBgn0035270,CG13933,LinearDown-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7238,FBgn0264978,Slh,LinearUp-7,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7239,FBgn0010333,Rac1,Complex-14,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7240,FBgn0052446,Atox1,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7241,FBgn0033875,CG6357,LinearUp-8,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7242,FBgn0001145,Gs2,Complex-12,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7243,FBgn0038401,CG5916,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7244,FBgn0035281,Cpr62Bc,Complex-12,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7245,FBgn0265042,Irk1,LinearUp-2,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7246,FBgn0020445,E23,LinearDown-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7247,FBgn0034307,CG10914,LinearDown-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7248,FBgn0032394,Hacd1,LinearDown-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7249,FBgn0028550,Atf3,LinearUp-2,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7250,FBgn0035285,CG12025,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7251,FBgn0028562,sut2,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7252,FBgn0033883,Mecr,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7253,FBgn0010355,Taf1,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7254,FBgn0036448,mop,LinearUp-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7255,FBgn0033884,CG13344,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7256,FBgn0262636,dati,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7257,FBgn0001169,H,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7258,FBgn0243516,Vrp1,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7259,FBgn0020521,pio,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7260,FBgn0051321,CG31321,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7261,FBgn0250732,gfzf,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7262,FBgn0265089,eIF4E3,LinearUp-7,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7263,FBgn0037521,CG2993,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7264,FBgn0031544,CG17593,LinearUp-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7265,FBgn0051324,Cipc,Complex-12,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7266,FBgn0034329,BomS1,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7267,FBgn0031948,CG7149,LinearUp-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7268,FBgn0034745,tous,LinearDown-2,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7269,FBgn0250816,AGO3,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7270,FBgn0034753,CG2852,Complex-8,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7271,FBgn0033906,ReepB,LinearUp-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7272,FBgn0038437,Sdhaf3,LinearDown-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7273,FBgn0265177,CG44242,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7274,FBgn0001215,Hrb98DE,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7275,FBgn0036995,atk,Complex-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7276,FBgn0033907,mRpS16,LinearDown-2,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7277,FBgn0032433,Oatp33Ea,LinearDown-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7278,FBgn0038449,CG17562,LinearUp-2,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7279,FBgn0020653,Trxr1,LinearUp-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7280,FBgn0039849,CG11334,Complex-8,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7281,FBgn0038450,CG17560,LinearUp-3,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7282,FBgn0033463,CG1513,LinearDown-5,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7283,FBgn0035948,CG5644,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7284,FBgn0020762,Atet,LinearDown-1,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
7285,FBgn0039854,CG1635,LinearDown-6,Carnes,2015,26378456,https://pubmed.ncbi.nlm.nih.gov/26378456/
